episode_i,targets_Qvalue,time-step,episode_reward,train/loss,policy_loss,value_loss,entropy
11,,18,,,,,2.02
11,,19,,,,,3.33
11,,20,,,,,0.28
11,,21,,,,,1.59
11,,22,,,,,0.16
11,,23,,,,,4.04
11,,24,,,,,3.16
11,,25,,,,,0.3
11,,26,,,,,3.14
11,,27,,,,,1.35
11,,28,,,,,3.62
11,,29,,,,,4.47
11,,30,,,,,2.12
11,,31,,,,,4.84
11,,32,,,,,3.43
11,,33,,,,,3.46
11,,34,,,,,4.8
11,,35,,,,,4.73
11,,36,,,,,1.97
11,,37,,,,,0.36
11,,38,,,,,0.6
11,,39,,,,,0.72
11,,40,,,,,2.05
11,,41,,,,,4.18
11,,42,-2.47,,4.11,4.85,2.62
12,,0,,,,,2.13
12,,1,,,,,1.58
12,,2,,,,,4.72
12,,3,,,,,1.14
12,,4,,,,,2.8
12,,5,,,,,4.44
12,,6,,,,,1.17
12,,7,,,,,4.86
12,,8,,,,,4.99
12,,9,,,,,2.24
12,,10,,,,,4.14
12,,11,,,,,0.55
12,,12,,,,,2.71
12,,13,,,,,2.09
12,,14,,,,,2.5
12,,15,,,,,1.1
12,,16,,,,,0.23
12,,17,,,,,1.97
12,,18,,,,,0.08
12,,19,,,,,2.07
12,,20,,,,,0.91
12,,21,,,,,1.11
12,,22,,,,,1.7
12,,23,,,,,3.88
12,,24,,,,,4.62
12,,25,,,,,4.89
12,,26,,,,,2.44
12,,27,,,,,0.62
12,,28,,,,,1.98
12,,29,,,,,4.91
12,,30,,,,,4.18
12,,31,,,,,1.36
12,,32,,,,,0.23
12,,33,,,,,1.74
12,,34,,,,,1.37
12,,35,,,,,1.16
12,,36,,,,,0.24
12,,37,,,,,3.14
12,,38,,,,,2.61
12,,39,-6.58,,5.66,0.71,2.62
13,,0,,,,,5
13,,1,,,,,1.55
13,,2,,,,,3.05
13,,3,,,,,0.66
13,,4,,,,,4.55
13,,5,,,,,4.61
13,,6,,,,,0.74
13,,7,,,,,1.22
13,,8,,,,,2.45
13,,9,,,,,3.24
13,,10,,,,,3.53
13,,11,,,,,4.7
13,,12,,,,,1.27
13,,13,,,,,3.62
13,,14,,,,,0.11
13,,15,,,,,0.42
13,,16,,,,,1.3
13,,17,,,,,3.72
13,,18,,,,,1.01
13,,19,,,,,3.37
13,,20,,,,,1.81
13,,21,,,,,4.26
13,,22,,,,,2.31
13,,23,,,,,2.31
13,,24,,,,,2.19
13,,25,,,,,1.43
13,,26,,,,,4.88
13,,27,,,,,4.45
13,,28,,,,,1.42
13,,29,,,,,3.27
13,,30,,,,,0.5
13,,31,,,,,1.25
13,,32,,,,,3.79
13,,33,,,,,0.29
13,,34,,,,,1.22
13,,35,,,,,1.53
13,,36,,,,,0.99
13,,37,,,,,3.3
13,,38,,,,,4.5
13,,39,3.49,,3.69,0.95,3.61
14,,0,,,,,2.49
14,,1,,,,,3.14
14,,2,,,,,4.51
14,,3,,,,,4.32
14,,4,,,,,4.25
14,,5,,,,,1.39
14,,6,,,,,1.98
14,,7,,,,,4.53
14,,8,,,,,3.52
14,,9,,,,,2.28
14,,10,,,,,4.66
14,,11,,,,,2.66
14,,12,,,,,2.11
14,,13,,,,,3.28
14,,14,,,,,0
14,,15,,,,,3
14,,16,,,,,1.54
14,,17,,,,,4.96
14,,18,,,,,4.18
14,,19,,,,,0.15
14,,20,,,,,2.52
14,,21,,,,,3.88
14,,22,,,,,1.99
14,,23,,,,,3.47
14,,24,,,,,0.54
14,,25,,,,,4.81
14,,26,,,,,2.22
14,,27,,,,,0.14
14,,28,,,,,3.63
14,,29,,,,,3.05
14,,30,,,,,3.26
14,,31,,,,,1.41
14,,32,,,,,2.16
14,,33,,,,,0.38
14,,34,,,,,3.28
14,,35,,,,,1.87
14,,36,,,,,3.2
14,,37,-7.46,,8.39,1.14,3.07
15,,0,,,,,2.86
15,,1,,,,,2.26
15,,2,,,,,4.06
15,,3,,,,,3.92
15,,4,,,,,2.51
15,,5,,,,,0.46
15,,6,,,,,3.98
15,,7,,,,,0.09
15,,8,,,,,0.56
15,,9,,,,,3.03
15,,10,,,,,1.51
15,,11,,,,,3.52
15,,12,,,,,1.81
15,,13,,,,,1.25
15,,14,,,,,0.97
15,,15,,,,,4.86
15,,16,,,,,2.87
15,,17,,,,,3.4
15,,18,,,,,2.71
15,,19,,,,,2.86
15,,20,,,,,4.7
15,,21,,,,,2.07
15,,22,,,,,0.18
15,,23,,,,,4.39
15,,24,,,,,3.65
15,,25,,,,,3.9
15,,26,,,,,3.19
15,,27,,,,,4.07
15,,28,,,,,1.46
15,,29,,,,,2.99
15,,30,,,,,1.16
15,,31,,,,,4.33
15,,32,,,,,2.44
15,,33,,,,,3.46
15,,34,,,,,1.35
15,,35,,,,,4.38
15,,36,,,,,2.62
15,,37,,,,,0.56
15,,38,3.54,,3.71,2.7,0.99
16,,0,,,,,2.69
16,,1,,,,,4.48
16,,2,,,,,2.71
16,,3,,,,,0.68
16,,4,,,,,4.16
16,,5,,,,,2.02
16,,6,,,,,3.08
16,,7,,,,,4.84
16,,8,,,,,2.15
16,,9,,,,,1.49
16,,10,,,,,0.84
16,,11,,,,,1.42
16,,12,,,,,1.76
16,,13,,,,,1.54
16,,14,,,,,4.6
16,,15,,,,,4.84
16,,16,,,,,4.95
16,,17,,,,,2.96
16,,18,,,,,1.06
16,,19,,,,,0.62
16,,20,,,,,2.98
16,,21,,,,,3.91
16,,22,,,,,3.78
16,,23,,,,,3.81
16,,24,,,,,4.16
16,,25,,,,,2.29
16,,26,,,,,4.37
16,,27,,,,,1.98
16,,28,,,,,1.7
16,,29,,,,,2.39
16,,30,,,,,4.19
16,,31,,,,,4.6
16,,32,,,,,2.54
16,,33,,,,,3.98
16,,34,,,,,3.58
16,,35,,,,,4.81
16,,36,,,,,3.54
16,,37,,,,,4.48
16,,38,,,,,4.8
16,,39,,,,,0.15
16,,40,,,,,3.39
16,,41,,,,,1.33
16,,42,,,,,4.33
16,,43,-0.79,,7.91,4.61,4.02
17,,0,,,,,0.56
17,,1,,,,,0.45
17,,2,,,,,2.11
17,,3,,,,,2.48
17,,4,,,,,4.17
17,,5,,,,,0.59
17,,6,,,,,3.3
17,,7,,,,,3.05
17,,8,,,,,4.97
17,,9,,,,,2.56
17,,10,,,,,0.35
17,,11,,,,,4.79
17,,12,,,,,0.52
17,,13,,,,,0.5
17,,14,,,,,1.9
17,,15,,,,,1.78
17,,16,,,,,2.65
17,,17,,,,,0.35
17,,18,,,,,0.82
17,,19,,,,,4.06
17,,20,,,,,0.35
17,,21,,,,,0.85
17,,22,,,,,2.01
17,,23,,,,,0.01
17,,24,,,,,0.13
17,,25,,,,,3.98
17,,26,,,,,2.3
17,,27,,,,,2.48
17,,28,,,,,1.84
17,,29,,,,,3.71
17,,30,,,,,3.05
17,,31,,,,,4.44
17,,32,,,,,1.43
17,,33,,,,,3.4
17,,34,,,,,1.84
17,,35,,,,,4.81
17,,36,,,,,2.63
17,,37,,,,,3.9
17,,38,,,,,0.37
17,,39,-5.48,,8.86,8.27,2.64
18,,0,,,,,4.55
18,,1,,,,,1.41
18,,2,,,,,0.46
18,,3,,,,,0.41
18,,4,,,,,4.24
18,,5,,,,,2.89
18,,6,,,,,4.51
18,,7,,,,,0.39
18,,8,,,,,4.79
18,,9,,,,,2.21
18,,10,,,,,0.42
18,,11,,,,,2.27
18,,12,,,,,4.92
18,,13,,,,,1.18
18,,14,,,,,2.28
18,,15,,,,,4.58
18,,16,,,,,1.19
18,,17,,,,,2.41
18,,18,,,,,2.44
18,,19,,,,,1.75
18,,20,,,,,2.73
18,,21,,,,,1.51
18,,22,,,,,1.16
18,,23,,,,,3.2
18,,24,,,,,4.81
18,,25,,,,,4.47
18,,26,,,,,1.96
18,,27,,,,,3.8
18,,28,,,,,1.61
18,,29,,,,,0.08
18,,30,,,,,0.28
18,,31,,,,,4.5
18,,32,,,,,4.31
18,,33,,,,,1.3
18,,34,,,,,4.12
18,,35,,,,,1.13
18,,36,,,,,3.8
18,,37,,,,,4.5
18,,38,,,,,2.74
18,,39,,,,,2.7
18,,40,,,,,1.53
18,,41,,,,,2.71
18,,42,,,,,0.86
18,,43,-10.61,,0.06,3.49,4.29
19,,0,,,,,2.4
19,,1,,,,,0.76
19,,2,,,,,0.75
19,,3,,,,,0.12
19,,4,,,,,1.41
19,,5,,,,,4.43
19,,6,,,,,0.06
19,,7,,,,,4.43
19,,8,,,,,4.46
19,,9,,,,,1.45
19,,10,,,,,3.81
19,,11,,,,,2.65
19,,12,,,,,0.31
19,,13,,,,,1
19,,14,,,,,3.42
19,,15,,,,,2.89
19,,16,,,,,1.6
19,,17,,,,,0.02
19,,18,,,,,1.55
19,,19,,,,,1.08
19,,20,,,,,1.93
19,,21,,,,,1.69
19,,22,,,,,2.02
19,,23,,,,,4.13
19,,24,,,,,4.42
19,,25,,,,,3.81
19,,26,,,,,4.85
19,,27,,,,,1.76
19,,28,,,,,1.48
19,,29,,,,,4.73
19,,30,,,,,0.03
19,,31,,,,,3.95
19,,32,,,,,2.47
19,,33,,,,,2.31
19,,34,,,,,1.35
19,,35,,,,,4.36
19,,36,,,,,2.41
19,,37,1.12,,2.12,2.01,1.17
20,,0,,,,,2.05
20,,1,,,,,1.39
20,,2,,,,,4.68
20,,3,,,,,1.38
20,,4,,,,,1.5
20,,5,,,,,3.47
20,,6,,,,,3.14
20,,7,,,,,0.22
20,,8,,,,,3.44
20,,9,,,,,4.48
20,,10,,,,,4.55
20,,11,,,,,4.35
20,,12,,,,,2.13
20,,13,,,,,0.99
20,,14,,,,,1.8
20,,15,,,,,3.67
20,,16,,,,,4.26
20,,17,,,,,3.76
20,,18,,,,,3.36
20,,19,,,,,2.97
20,,20,,,,,4.7
20,,21,,,,,2.11
20,,22,,,,,2.8
20,,23,,,,,1.67
20,,24,,,,,3.33
20,,25,,,,,1.88
20,,26,,,,,4.59
20,,27,,,,,3.87
20,,28,,,,,0.49
20,,29,,,,,3.39
20,,30,,,,,4.24
20,,31,,,,,3.9
20,,32,,,,,2.76
20,,33,,,,,2.89
20,,34,,,,,0.77
20,,35,,,,,1.08
20,,36,,,,,3.1
20,,37,-1.8,,1.32,4.54,3.67
21,,0,,,,,2.7
21,,1,,,,,2.44
21,,2,,,,,2.53
21,,3,,,,,1.87
21,,4,,,,,4.48
21,,5,,,,,1
21,,6,,,,,2.02
21,,7,,,,,3.88
21,,8,,,,,1.79
21,,9,,,,,1.46
21,,10,,,,,0.91
21,,11,,,,,3.31
21,,12,,,,,0.69
21,,13,,,,,2.34
21,,14,,,,,0.84
21,,15,,,,,0.61
21,,16,,,,,1.57
21,,17,,,,,0.26
21,,18,,,,,0.86
21,,19,,,,,0.61
21,,20,,,,,4.67
21,,21,,,,,0.68
21,,22,,,,,0.25
21,,23,,,,,2.32
21,,24,,,,,4.12
21,,25,,,,,2.3
21,,26,,,,,1.88
21,,27,,,,,1.44
21,,28,,,,,4.85
21,,29,,,,,0.84
21,,30,,,,,2.01
21,,31,,,,,3.2
21,,32,,,,,0.01
21,,33,,,,,2.07
21,,34,,,,,1.33
21,,35,,,,,2
21,,36,,,,,3.67
21,,37,,,,,4.4
21,,38,,,,,2.84
21,,39,,,,,4.24
21,,40,3.27,,7.22,8.14,1.91
22,,0,,,,,4.54
22,,1,,,,,0.91
22,,2,,,,,0.19
22,,3,,,,,2.29
22,,4,,,,,2.71
22,,5,,,,,3.89
22,,6,,,,,4.77
22,,7,,,,,0.36
22,,8,,,,,3.12
22,,9,,,,,2.94
22,,10,,,,,0.26
22,,11,,,,,3.23
22,,12,,,,,3
22,,13,,,,,0.91
22,,14,,,,,4.38
22,,15,,,,,3.04
22,,16,,,,,0.11
22,,17,,,,,2.81
22,,18,,,,,3.2
22,,19,,,,,2.07
22,,20,,,,,3.74
22,,21,,,,,3.02
22,,22,,,,,4.2
22,,23,,,,,3.67
22,,24,,,,,4.81
22,,25,,,,,3.76
22,,26,,,,,0.73
22,,27,,,,,3.59
22,,28,,,,,4.65
22,,29,,,,,3.85
22,,30,,,,,0.51
22,,31,,,,,0.69
22,,32,,,,,2.01
22,,33,,,,,3.16
22,,34,,,,,0.66
22,,35,,,,,0.07
22,,36,-0.25,,2.22,3.91,2.43
23,,0,,,,,4.73
23,,1,,,,,4.83
23,,2,,,,,4.68
23,,3,,,,,0.05
23,,4,,,,,3.27
23,,5,,,,,4
23,,6,,,,,3.67
23,,7,,,,,3.06
23,,8,,,,,4.92
23,,9,,,,,4.2
23,,10,,,,,3.16
23,,11,,,,,2.27
23,,12,,,,,3.7
23,,13,,,,,1.87
23,,14,,,,,2.84
23,,15,,,,,1.1
23,,16,,,,,0.06
23,,17,,,,,0.55
23,,18,,,,,2.96
23,,19,,,,,1.85
23,,20,,,,,0.27
23,,21,,,,,4.5
23,,22,,,,,4.64
23,,23,,,,,1.13
23,,24,,,,,2.83
23,,25,,,,,1.32
23,,26,,,,,3.59
23,,27,,,,,2.41
23,,28,,,,,2.23
23,,29,,,,,2.15
23,,30,,,,,3.98
23,,31,,,,,3.67
23,,32,,,,,3.84
23,,33,,,,,4.12
23,,34,,,,,3.04
23,,35,,,,,2.07
23,,36,,,,,4.22
23,,37,,,,,3.74
23,,38,,,,,4.04
23,,39,,,,,0.45
23,,40,,,,,2.98
23,,41,,,,,0.03
23,,42,1.75,,9.11,3.83,0.94
24,,0,,,,,2.15
24,,1,,,,,1.69
24,,2,,,,,2.35
24,,3,,,,,0.2
24,,4,,,,,4.13
24,,5,,,,,3.75
24,,6,,,,,4.25
24,,7,,,,,4.98
24,,8,,,,,1.81
24,,9,,,,,2.47
24,,10,,,,,0.03
24,,11,,,,,3.51
24,,12,,,,,3.27
24,,13,,,,,3.88
24,,14,,,,,1.96
24,,15,,,,,2.81
24,,16,,,,,0.89
24,,17,,,,,1.34
24,,18,,,,,4.59
24,,19,,,,,1.65
24,,20,,,,,0.79
24,,21,,,,,0.19
24,,22,,,,,0.67
24,,23,,,,,1.97
24,,24,,,,,0.57
24,,25,,,,,2.85
24,,26,,,,,1.56
24,,27,,,,,2.85
24,,28,,,,,3.62
24,,29,,,,,2.58
24,,30,,,,,2.2
24,,31,,,,,1.82
24,,32,,,,,4.99
24,,33,,,,,3.76
24,,34,,,,,2.31
24,,35,-4.57,,6.69,8.95,1.72
25,,0,,,,,2.12
25,,1,,,,,2.73
25,,2,,,,,3.59
25,,3,,,,,2.98
25,,4,,,,,0.37
25,,5,,,,,2.88
25,,6,,,,,0.16
25,,7,,,,,1.28
25,,8,,,,,2.22
25,,9,,,,,0.97
25,,10,,,,,3.98
25,,11,,,,,4.69
25,,12,,,,,4.12
25,,13,,,,,4.75
25,,14,,,,,4.87
25,,15,,,,,2.27
25,,16,,,,,0.12
25,,17,,,,,2.71
25,,18,,,,,1.87
25,,19,,,,,1.31
25,,20,,,,,4.47
25,,21,,,,,4.18
25,,22,,,,,0.45
25,,23,,,,,0.57
25,,24,,,,,3.33
25,,25,,,,,2.31
25,,26,,,,,0.27
25,,27,,,,,2.71
25,,28,,,,,1.57
25,,29,,,,,3.48
25,,30,,,,,2.01
25,,31,,,,,1.69
25,,32,,,,,2.23
25,,33,,,,,0.77
25,,34,,,,,0.01
25,,35,,,,,0.97
25,,36,,,,,1.82
25,,37,,,,,4.7
25,,38,,,,,4.46
25,,39,,,,,4.19
25,,40,-16.96,,6.38,6.14,4.79
26,,0,,,,,4.92
26,,1,,,,,3.32
26,,2,,,,,1.78
26,,3,,,,,4.46
26,,4,,,,,1.05
26,,5,,,,,3.69
26,,6,,,,,0.5
26,,7,,,,,4.96
26,,8,,,,,1.42
26,,9,,,,,2.22
26,,10,,,,,4.18
26,,11,,,,,2.1
26,,12,,,,,2.34
26,,13,,,,,2.44
26,,14,,,,,0.05
26,,15,,,,,0.72
26,,16,,,,,4.31
26,,17,,,,,4.79
26,,18,,,,,2.28
26,,19,,,,,0.46
26,,20,,,,,1.75
26,,21,,,,,1.68
26,,22,,,,,3.99
26,,23,,,,,3.81
26,,24,,,,,2.68
26,,25,,,,,3.01
26,,26,,,,,4.36
26,,27,,,,,1.35
26,,28,,,,,2.67
26,,29,,,,,4.38
26,,30,,,,,3.25
26,,31,,,,,2.01
26,,32,,,,,4.73
26,,33,,,,,1.5
26,,34,,,,,1.51
26,,35,,,,,0.81
26,,36,,,,,2.11
26,,37,,,,,0.89
26,,38,-8.38,,5.55,3.8,2.29
27,,0,,,,,4.7
27,,1,,,,,1.29
27,,2,,,,,2.13
27,,3,,,,,3.74
27,,4,,,,,3.75
27,,5,,,,,1.5
27,,6,,,,,0.84
27,,7,,,,,4.17
27,,8,,,,,0.17
27,,9,,,,,3.23
27,,10,,,,,0.73
27,,11,,,,,3.63
27,,12,,,,,2.81
27,,13,,,,,3.25
27,,14,,,,,4.25
27,,15,,,,,2.14
27,,16,,,,,3.51
27,,17,,,,,0.53
27,,18,,,,,4.31
27,,19,,,,,2.87
27,,20,,,,,0.46
27,,21,,,,,4.12
27,,22,,,,,1.78
27,,23,,,,,0.84
27,,24,,,,,2.76
27,,25,,,,,3.49
27,,26,,,,,0.57
27,,27,,,,,2.15
27,,28,,,,,0.44
27,,29,,,,,3.49
27,,30,,,,,3.78
27,,31,,,,,1.64
27,,32,,,,,1.44
27,,33,,,,,0.55
27,,34,,,,,1.75
27,,35,,,,,0.34
27,,36,,,,,0.57
27,,37,,,,,4.08
27,,38,4.98,,1.3,5.3,4.92
28,,0,,,,,4.52
28,,1,,,,,0.35
28,,2,,,,,4.08
28,,3,,,,,0.79
28,,4,,,,,2.27
28,,5,,,,,3.56
28,,6,,,,,1.93
28,,7,,,,,4.13
28,,8,,,,,3.9
28,,9,,,,,0.56
28,,10,,,,,3.03
28,,11,,,,,1.97
28,,12,,,,,4.8
28,,13,,,,,4.1
28,,14,,,,,4.18
28,,15,,,,,3.63
28,,16,,,,,0.33
28,,17,,,,,2.22
28,,18,,,,,0.4
28,,19,,,,,1.97
28,,20,,,,,3.85
28,,21,,,,,3.41
28,,22,,,,,3.31
28,,23,,,,,2.02
28,,24,,,,,2.32
28,,25,,,,,2.57
28,,26,,,,,1.16
28,,27,,,,,2.37
28,,28,,,,,4.91
28,,29,,,,,3.47
28,,30,,,,,0.32
28,,31,,,,,0.76
28,,32,,,,,2.78
28,,33,,,,,3.87
28,,34,1.81,,2.81,6.57,1.53
29,,0,,,,,0.58
29,,1,,,,,0.74
29,,2,,,,,3.23
29,,3,,,,,3.83
29,,4,,,,,0.91
29,,5,,,,,4.8
29,,6,,,,,3.52
29,,7,,,,,2.21
29,,8,,,,,4.28
29,,9,,,,,2.8
29,,10,,,,,4.59
29,,11,,,,,0.9
29,,12,,,,,1.46
29,,13,,,,,4.82
29,,14,,,,,0.96
29,,15,,,,,0.12
29,,16,,,,,3.67
29,,17,,,,,4.35
29,,18,,,,,0.84
29,,19,,,,,2.78
29,,20,,,,,1.33
29,,21,,,,,2.51
29,,22,,,,,0.88
29,,23,,,,,3.36
29,,24,,,,,1.91
29,,25,,,,,1.99
29,,26,,,,,1.56
29,,27,,,,,4.21
29,,28,,,,,3.95
29,,29,,,,,4.7
29,,30,,,,,2.23
29,,31,,,,,4.06
29,,32,,,,,1.25
29,,33,,,,,2.74
29,,34,,,,,3.4
29,,35,,,,,3.25
29,,36,,,,,0.06
29,,37,,,,,2.72
29,,38,-5.06,,7.82,0.47,1.26
30,,0,,,,,2.72
30,,1,,,,,1.26
30,,2,,,,,1.16
30,,3,,,,,0.68
30,,4,,,,,4.85
30,,5,,,,,1.98
30,,6,,,,,3.34
30,,7,,,,,4.87
30,,8,,,,,3.29
30,,9,,,,,4
30,,10,,,,,0.4
30,,11,,,,,2.98
30,,12,,,,,0.48
30,,13,,,,,3.08
30,,14,,,,,0.52
30,,15,,,,,4.11
30,,16,,,,,4.33
30,,17,,,,,4.7
30,,18,,,,,1.57
30,,19,,,,,4.85
30,,20,,,,,4.53
30,,21,,,,,4.37
30,,22,,,,,1.35
30,,23,,,,,1.48
30,,24,,,,,1.06
30,,25,,,,,3.43
30,,26,,,,,0.19
30,,27,,,,,0.89
30,,28,,,,,1.05
30,,29,,,,,4.17
30,,30,,,,,1.96
30,,31,,,,,0.99
30,,32,,,,,2.56
30,,33,,,,,4.96
30,,34,,,,,0.7
30,,35,,,,,0.18
30,,36,,,,,2.89
30,,37,,,,,1.23
30,,38,,,,,2.91
30,,39,,,,,1.76
30,,40,,,,,1.46
30,,41,,,,,1.78
30,,42,,,,,2.9
30,,43,-7.7,,8.17,9.62,3.34
31,,0,,,,,1.67
31,,1,,,,,0.57
31,,2,,,,,3.21
31,,3,,,,,1.75
31,,4,,,,,0.3
31,,5,,,,,3.8
31,,6,,,,,4.13
31,,7,,,,,2.97
31,,8,,,,,4.01
31,,9,,,,,2.23
31,,10,,,,,1.22
31,,11,,,,,3.93
31,,12,,,,,3.36
31,,13,,,,,3.1
31,,14,,,,,1.07
31,,15,,,,,4.35
31,,16,,,,,1.01
31,,17,,,,,0.36
31,,18,,,,,4.96
31,,19,,,,,3.79
31,,20,,,,,3.74
31,,21,,,,,4.38
31,,22,,,,,4.7
31,,23,,,,,4.41
31,,24,,,,,2.61
31,,25,,,,,0.3
31,,26,,,,,3.43
31,,27,,,,,0.99
31,,28,,,,,0.49
31,,29,,,,,4.04
31,,30,,,,,0.68
31,,31,,,,,1.25
31,,32,,,,,3.26
31,,33,,,,,2.77
31,,34,,,,,3.52
31,,35,,,,,3.94
31,,36,2.57,,0.5,1.34,2.19
32,,0,,,,,3.3
32,,1,,,,,2.47
32,,2,,,,,2.64
32,,3,,,,,1.42
32,,4,,,,,4.51
32,,5,,,,,1.91
32,,6,,,,,2.31
32,,7,,,,,3.95
32,,8,,,,,3.6
32,,9,,,,,0.03
32,,10,,,,,4.12
32,,11,,,,,2.08
32,,12,,,,,2.05
32,,13,,,,,1.36
32,,14,,,,,1.55
32,,15,,,,,1.95
32,,16,,,,,2.84
32,,17,,,,,4.62
32,,18,,,,,3.21
32,,19,,,,,4.93
32,,20,,,,,0.45
32,,21,,,,,3.5
32,,22,,,,,3.48
32,,23,,,,,0.47
32,,24,,,,,3.08
32,,25,,,,,3.33
32,,26,,,,,1.19
32,,27,,,,,1.49
32,,28,,,,,1.27
32,,29,,,,,1.19
32,,30,,,,,3.62
32,,31,,,,,4.49
32,,32,,,,,1
32,,33,1.66,,3,0.09,2.35
33,,0,,,,,2.16
33,,1,,,,,2.22
33,,2,,,,,1.85
33,,3,,,,,1.79
33,,4,,,,,4.06
33,,5,,,,,1.02
33,,6,,,,,3.61
33,,7,,,,,4.72
33,,8,,,,,3.52
33,,9,,,,,2.49
33,,10,,,,,1.21
33,,11,,,,,1.42
33,,12,,,,,3.72
33,,13,,,,,2.76
33,,14,,,,,0.71
33,,15,,,,,2.5
33,,16,,,,,1.94
33,,17,,,,,0.4
33,,18,,,,,4.28
33,,19,,,,,2.9
33,,20,,,,,2.73
33,,21,,,,,3.37
33,,22,,,,,4.05
33,,23,,,,,1.56
33,,24,,,,,4.76
33,,25,,,,,4.17
33,,26,,,,,0.69
33,,27,,,,,2.79
33,,28,,,,,4.82
33,,29,,,,,0.15
33,,30,,,,,4.05
33,,31,,,,,2.6
33,,32,,,,,2.29
33,,33,,,,,0.51
33,,34,,,,,0.17
33,,35,,,,,1.48
33,,36,,,,,3.29
33,,37,,,,,0.82
33,,38,,,,,1.1
33,,39,5.36,,3.87,3.24,4
34,,0,,,,,3.14
34,,1,,,,,4.15
34,,2,,,,,4.46
34,,3,,,,,3.2
34,,4,,,,,0.64
34,,5,,,,,4.45
34,,6,,,,,1.59
34,,7,,,,,2.09
34,,8,,,,,1.43
34,,9,,,,,2.68
34,,10,,,,,2.21
34,,11,,,,,3.35
34,,12,,,,,4.67
34,,13,,,,,2.12
34,,14,,,,,2.47
34,,15,,,,,0.29
34,,16,,,,,1.54
34,,17,,,,,0.6
34,,18,,,,,4.46
34,,19,,,,,3.28
34,,20,,,,,1.06
34,,21,,,,,2.95
34,,22,,,,,2.51
34,,23,,,,,2.57
34,,24,,,,,2.88
34,,25,,,,,2.29
34,,26,,,,,4.58
34,,27,,,,,4.2
34,,28,,,,,4.06
34,,29,,,,,1.47
34,,30,,,,,0.71
34,,31,,,,,2.63
34,,32,,,,,4.69
34,,33,,,,,4.86
34,,34,,,,,4.93
34,,35,,,,,0.24
34,,36,,,,,2.63
34,,37,,,,,3.55
34,,38,-12.26,,6.08,8.78,1.64
35,,0,,,,,0.25
35,,1,,,,,3.51
35,,2,,,,,0.96
35,,3,,,,,2.29
35,,4,,,,,2.96
35,,5,,,,,1.69
35,,6,,,,,4.45
35,,7,,,,,1.68
35,,8,,,,,3.42
35,,9,,,,,0.93
35,,10,,,,,4.01
35,,11,,,,,3.76
35,,12,,,,,1.6
35,,13,,,,,2.81
35,,14,,,,,4.39
35,,15,,,,,0.87
35,,16,,,,,0.76
35,,17,,,,,2.32
35,,18,,,,,1.84
35,,19,,,,,3.88
35,,20,,,,,4.04
35,,21,,,,,3.85
35,,22,,,,,0.25
35,,23,,,,,4.79
35,,24,,,,,3.22
35,,25,,,,,0.6
35,,26,,,,,4.36
35,,27,,,,,3.62
35,,28,,,,,4.97
35,,29,,,,,2.64
35,,30,,,,,4.71
35,,31,,,,,3.98
35,,32,,,,,0.67
35,,33,,,,,4.27
35,,34,,,,,1.7
35,,35,,,,,0.82
35,,36,,,,,4.69
35,,37,,,,,3.17
35,,38,7.07,,4.68,4.94,3.36
36,,0,,,,,1.87
36,,1,,,,,1.58
36,,2,,,,,3.93
36,,3,,,,,4.32
36,,4,,,,,3.06
36,,5,,,,,4.46
36,,6,,,,,1.59
36,,7,,,,,1.13
36,,8,,,,,4.96
36,,9,,,,,4.2
36,,10,,,,,3.46
36,,11,,,,,4.28
36,,12,,,,,2.16
36,,13,,,,,2.15
36,,14,,,,,4.07
36,,15,,,,,3.12
36,,16,,,,,3.21
36,,17,,,,,3.98
36,,18,,,,,2.45
36,,19,,,,,1.73
36,,20,,,,,3.49
36,,21,,,,,0.35
36,,22,,,,,0.73
36,,23,,,,,0.04
36,,24,,,,,2.6
36,,25,,,,,3.09
36,,26,,,,,4.12
36,,27,,,,,0.65
36,,28,,,,,2.27
36,,29,,,,,1.82
36,,30,,,,,1.79
36,,31,,,,,2.96
36,,32,,,,,3.45
36,,33,,,,,2.83
36,,34,,,,,2.3
36,,35,,,,,4.5
36,,36,,,,,3.79
36,,37,,,,,2.74
36,,38,,,,,1.65
36,,39,-4.52,,5.06,7.59,4.54
37,,0,,,,,2.23
37,,1,,,,,2.41
37,,2,,,,,4.72
37,,3,,,,,4.8
37,,4,,,,,4.34
37,,5,,,,,1.58
37,,6,,,,,3.84
37,,7,,,,,2.75
37,,8,,,,,3.81
37,,9,,,,,4.74
37,,10,,,,,1.26
37,,11,,,,,0.96
37,,12,,,,,3.42
37,,13,,,,,2.19
37,,14,,,,,1.62
37,,15,,,,,2.39
37,,16,,,,,3.39
37,,17,,,,,3
37,,18,,,,,4.4
37,,19,,,,,2.09
37,,20,,,,,4.06
37,,21,,,,,3.83
37,,22,,,,,3.49
37,,23,,,,,1.86
37,,24,,,,,1.63
37,,25,,,,,2.44
37,,26,,,,,2.39
37,,27,,,,,2.32
37,,28,,,,,3.22
37,,29,,,,,1.79
37,,30,,,,,3.39
37,,31,,,,,0.11
37,,32,,,,,4.55
37,,33,,,,,3.3
37,,34,,,,,1.63
37,,35,,,,,1.92
37,,36,,,,,4.19
37,,37,,,,,2.88
37,,38,,,,,0.83
37,,39,,,,,2.34
37,,40,0.33,,0.82,6.65,1.38
38,,0,,,,,0.48
38,,1,,,,,4.4
38,,2,,,,,3.1
38,,3,,,,,0.43
38,,4,,,,,2.35
